"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc","doJOZc","W4Efsd 7"
"https://www.google.com/maps/place/Thomas+Keyes/data=!4m7!3m6!1s0x4cc91a59a404ed59:0x57d1cd53c1105622!8m2!3d45.4631758!4d-73.5778138!16s%2Fg%2F1v3kh3d_!19sChIJWe0EpFkayUwRIlYQwVPN0Vc?authuser=0&hl=en&rclk=1","Thomas Keyes","5.0","(1)","Certified public accountant","·","1090 Rue de l'Église Suite 203","Open","·","⋅ Closes 6 p.m.","(514) 844-8728","","","Directions","","","","","",""
"https://www.google.com/maps/place/Campeau+Vinet+Gauthier+CPA+Inc/data=!4m7!3m6!1s0x4cc9210d3c4134eb:0xbea5fcaff0d33420!8m2!3d45.597219!4d-73.722302!16s%2Fg%2F1w8w9mwq!19sChIJ6zRBPA0hyUwRIDTT8K_8pb4?authuser=0&hl=en&rclk=1","Campeau Vinet Gauthier CPA Inc","4.6","(10)","Accountant","·","·","Open","⋅ Closes 4:30 p.m.","1711 des Laurentides Unit 202","(450) 629-5070","http://www.cvgcpa.ca/","","Website","","Directions","","","","·"
"https://www.google.com/maps/place/Sinclair+Accounting/data=!4m7!3m6!1s0x4cc910bbaa0e5ca3:0xf25e430e5a992754!8m2!3d45.466667!4d-73.6127095!16s%2Fg%2F1trpqdmf!19sChIJo1wOqrsQyUwRVCeZWg5DXvI?authuser=0&hl=en&rclk=1","Sinclair Accounting","5.0","(4)","Bookkeeping service","·","5876 Upper Lachine Rd","Closes soon","⋅ 3 p.m. ⋅ Opens 9:30 a.m. Mon","·","(514) 856-2552","http://www.sinclairaccounting.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I would sincerely recommend Sinclair Accounting.""","",""
"https://www.google.com/maps/place/MLSG+LLP/data=!4m7!3m6!1s0x4cc917fb3dd2dfa5:0x32364164c3d7cd82!8m2!3d45.489752!4d-73.712315!16s%2Fg%2F1w96gc1h!19sChIJpd_SPfsXyUwRgs3Xw2RBNjI?authuser=0&hl=en&rclk=1","MLSG LLP","4.2","(5)","Certified public accountant","·","·","Open","⋅ Closes 5 p.m.","7575 Trans Canada Route","(514) 331-3229","https://www.mlsg.ca/fr/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice, knowledgeable professionals.""","","·"
"https://www.google.com/maps/place/Comptabili.T+CPA+-+Service+comptable+virtuel/data=!4m7!3m6!1s0x4cc91bec288a4a49:0x93c93889ebb8cd0b!8m2!3d45.5705466!4d-73.7219531!16s%2Fg%2F11gjdxj1_0!19sChIJSUqKKOwbyUwRC82464k4yZM?authuser=0&hl=en&rclk=1","Comptabili.T CPA - Service comptable virtuel","5.0","(25)","Certified public accountant","·","1200 Blvd. Saint-Martin O Suite #130","Open","⋅ Closes 4 p.m.","","","https://comptabilit.ca/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Michael+LE+CPA+Inc./data=!4m7!3m6!1s0x4cc91fbaa25674b3:0x62b45e41743dd4f2!8m2!3d45.5880471!4d-73.5602557!16s%2Fg%2F11j0v6q4r7!19sChIJs3RWorofyUwR8tQ9dEFetGI?authuser=0&hl=en&rclk=1","Michael LE CPA Inc.","5.0","(4)","Certified public accountant","·","6540 Rue Beaubien E SUITE 400D","","","","(514) 963-8328","http://www.michael-le-cpa.ca/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Tr%C3%A9panier+CPA/data=!4m7!3m6!1s0x4cc91b6b7372d341:0x36956f805b72ee41!8m2!3d45.4849348!4d-73.558383!16s%2Fg%2F11j11crr9h!19sChIJQdNyc2sbyUwRQe5yW4BvlTY?authuser=0&hl=en&rclk=1","Trépanier CPA","5.0","(3)","Certified public accountant","·","1100 Rue de Condé","Open","⋅ Closes 5 p.m.","·","(514) 613-6403","https://www.trepaniercpa.com/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Taillefer+Lussier+Gauthier/data=!4m7!3m6!1s0x4cc923a204136c9d:0x60c2732f1670dd87!8m2!3d45.5494701!4d-73.7651041!16s%2Fg%2F1tdgt_z4!19sChIJnWwTBKIjyUwRh91wFi9zwmA?authuser=0&hl=en&rclk=1","Taillefer Lussier Gauthier","5.0","(3)","Accountant","·","4150 Blvd. Saint-Martin O","Open","⋅ Closes 5 p.m.","·","(450) 686-7555","http://www.tlgcpa.com/fr/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Des+Rochers+CPA+Inc/data=!4m7!3m6!1s0x4cc918c12263a44f:0x3a1586e86ae4ca9b!8m2!3d45.551206!4d-73.6536332!16s%2Fg%2F1vyn3gxw!19sChIJT6RjIsEYyUwRm8rkauiGFTo?authuser=0&hl=en&rclk=1","Des Rochers CPA Inc","4.0","(6)","Certified public accountant","·","9625 Rue Lajeunesse","Open","⋅ Closes 5 p.m.","·","(514) 381-7355","http://www.desrocherscpa.com/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Breton+services+comptables+inc./data=!4m7!3m6!1s0x4cc910832245fc65:0x7802395491e7d926!8m2!3d45.4750775!4d-73.5805699!16s%2Fg%2F1pv0cmrqv!19sChIJZfxFIoMQyUwRJtnnkVQ5Ang?authuser=0&hl=en&rclk=1","Breton services comptables inc.","5.0","(3)","Accountant","·","4030 Saint Ambroise St Bureau 344","","","","(514) 933-1900","http://www.bretoncpa.com/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/adsom+CPA/data=!4m7!3m6!1s0x4cc91dd6b1927957:0xf261d1c7dddf8ebf!8m2!3d45.5953284!4d-73.5459391!16s%2Fg%2F1td3fn4l!19sChIJV3mSsdYdyUwRv47f3cfRYfI?authuser=0&hl=en&rclk=1","adsom CPA","4.7","(49)","Bookkeeping service","·","5800 Bd Louis H. La Fontaine","Open","⋅ Closes 5 p.m.","·","(514) 722-3887","https://adsom.ca/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""High trust level!""","",""
"https://www.google.com/maps/place/Paolo+Coirazza+Comptable+Professionnel+Agr%C3%A9%C3%A9+-+CPA/data=!4m7!3m6!1s0x4cc9205b6c382401:0x9a4433495f25871b!8m2!3d45.5626821!4d-73.7931872!16s%2Fg%2F1tj3kpxb!19sChIJASQ4bFsgyUwRG4clX0kzRJo?authuser=0&hl=en&rclk=1","Paolo Coirazza Comptable Professionnel Agréé - CPA","4.9","(28)","Certified public accountant","·","3054 Rue Lucien-L'allier","Open","⋅ Closes 5 p.m.","·","(450) 664-1000","https://www.pccpa.ca/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Paolo is highly knowledgeable and provides outstanding service.""","",""
"https://www.google.com/maps/place/KMRS+ACCOUNTANTS/data=!4m7!3m6!1s0x4cc91833e9718731:0xd88832b6ac49a7aa!8m2!3d45.5044512!4d-73.6643644!16s%2Fg%2F11bxg08dk3!19sChIJMYdx6TMYyUwRqqdJrLYyiNg?authuser=0&hl=en&rclk=1","KMRS ACCOUNTANTS","3.7","(3)","Certified public accountant","·","4480 Chem. de la Côte-de-Liesse #205","Open now","·","","(514) 735-7222","","","Directions","","","","","",""
"https://www.google.com/maps/place/LEVY+PILOTTE+S.E.N.C.R.L.+%2FLLP/data=!4m7!3m6!1s0x4cc9175844f379e3:0x9e56b0d788b15536!8m2!3d45.4845584!4d-73.6324241!16s%2Fg%2F1tftwkx7!19sChIJ43nzRFgXyUwRNlWxiNewVp4?authuser=0&hl=en&rclk=1","LEVY PILOTTE S.E.N.C.R.L. /LLP","4.0","(8)","Certified public accountant","·","·","Open","⋅ Closes 5:30 p.m.","5250 Bd Décarie #700","(514) 487-1566","https://levypilotte.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent service and kind staff""","","·"
"https://www.google.com/maps/place/Marie+Desrosiers+CPA+INC./data=!4m7!3m6!1s0x4cc91a4600177f91:0xae1d86167c4b9c66!8m2!3d45.5354909!4d-73.6224234!16s%2Fg%2F11cn949171!19sChIJkX8XAEYayUwRZpxLfBaGHa4?authuser=0&hl=en&rclk=1","Marie Desrosiers CPA INC.","5.0","(2)","Certified public accountant","·","8 Rue Gary-Carter Bureau 312","Open","⋅ Closes 5 p.m.","·","(514) 231-2430","http://www.mariedesrosierscpa.com/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/PSB+BOISJOLI/data=!4m7!3m6!1s0x4cc91835e8e02549:0xf11c48ce54391d6f!8m2!3d45.5089267!4d-73.6614396!16s%2Fg%2F1tf7xb3n!19sChIJSSXg6DUYyUwRbx05VM5IHPE?authuser=0&hl=en&rclk=1","PSB BOISJOLI","3.9","(21)","Certified public accountant","·","·","Open","⋅ Closes 4:30 p.m.","suite 400, 3333 Graham Blvd","(514) 341-5511","https://www.psbboisjoli.ca/","","Website","","Directions","","Onsite services","","·"
"https://www.google.com/maps/place/Expert+Taxes+HB/data=!4m7!3m6!1s0x4cc9193a2cc82bcb:0x3437a84dfc82991!8m2!3d45.5434016!4d-73.6749527!16s%2Fg%2F11rq3lm4jh!19sChIJyyvILDoZyUwRkSnI34R6QwM?authuser=0&hl=en&rclk=1","Expert Taxes HB","5.0","(22)","Accountant","·","560 Henri Bourassa Blvd W Bureau 101","Open","·","⋅ Closes 4 p.m.","(514) 274-1819","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very professional, efficient and fast accounting and taxes services.""","",""
"https://www.google.com/maps/place/SCIC,+Soci%C3%A9t%C3%A9+de+CPA,+Oussama+Abdallah,+DBA,+CPA/data=!4m7!3m6!1s0x4cc9194d7fdd394d:0x136a84485289284a!8m2!3d45.5365395!4d-73.6786469!16s%2Fg%2F11h4k7fsqt!19sChIJTTndf00ZyUwRSiiJUkiEahM?authuser=0&hl=en&rclk=1","SCIC, Société de CPA, Oussama Abdallah, DBA, CPA","4.3","(6)","Certified public accountant","·","1600 Henri Bourassa Blvd W","Open 24 hours","·","","(514) 336-6001","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The best","",""
"https://www.google.com/maps/place/Martel+Desjardins+Chartered+Professional+Accountants+Inc/data=!4m7!3m6!1s0x4cc91a46a28a6f47:0x91f7ab5620b9492b!8m2!3d45.5025107!4d-73.5721801!16s%2Fg%2F1vr3csqm!19sChIJR2-KokYayUwRK0m5IFar95E?authuser=0&hl=en&rclk=1","Martel Desjardins Chartered Professional Accountants Inc","","","Accountant","·","at, 1981 McGill College Ave #1640","Open","⋅ Closes 10 p.m.","·","(514) 849-2793","http://marteldesjardins.com/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/CFO%2BCO/data=!4m7!3m6!1s0x4cc911a8f98e2d4d:0x8c9093b69a6e7eec!8m2!3d45.5346893!4d-73.5554517!16s%2Fg%2F1hc5c_y3x!19sChIJTS2O-agRyUwR7H5umraTkIw?authuser=0&hl=en&rclk=1","CFO+CO","5.0","(5)","Certified public accountant","·","2590 Rue de Rouen","Open","⋅ Closes 5 p.m.","·","(514) 739-2331","https://cfoand.co/","","Website","","Directions","","Onsite services","",""
"https://www.google.com/maps/place/ZQX+CANADA+INC./data=!4m7!3m6!1s0x4cc9183f3c5da009:0xfeaac64b60cbb48d!8m2!3d45.5105018!4d-73.6761245!16s%2Fg%2F11f53lf6rb!19sChIJCaBdPD8YyUwRjbTLYEvGqv4?authuser=0&hl=en&rclk=1","ZQX CANADA INC.","5.0","(1)","Tax preparation service","·","685 Decarie Blvd BUREAU 205","Open","·","⋅ Closes 4:30 p.m.","(514) 573-3466","","","Directions","","","","Onsite services","",""
"https://www.google.com/maps/place/Frank+Trombino,+CPA,+CA./data=!4m7!3m6!1s0x4cc91ec275e8106d:0xf75766bebe332b3c!8m2!3d45.5778908!4d-73.5972623!16s%2Fg%2F1w97t_xr!19sChIJbRDodcIeyUwRPCszvr5mV_c?authuser=0&hl=en&rclk=1","Frank Trombino, CPA, CA.","5.0","(1)","Accountant","·","4735 Jarry St. East Suite 202","Open","⋅ Closes 6 p.m.","·","(514) 725-8000","http://franktrombino.com/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Caligiuri,CPA/data=!4m7!3m6!1s0x4cc917934f1c0403:0x9ac743dc89463725!8m2!3d45.4821469!4d-73.6973469!16s%2Fg%2F11b7sxq1jd!19sChIJAwQcT5MXyUwRJTdGidxDx5o?authuser=0&hl=en&rclk=1","Caligiuri,CPA","3.0","(6)","Certified public accountant","·","6971 De la Côte-de-Liesse Rd B","Open","·","⋅ Closes 5 p.m.","(514) 735-5155","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best experience thank you so much again!""","",""
"https://www.google.com/maps/place/Imp%C3%B4t+M%C3%A9tro+Inc/data=!4m7!3m6!1s0x4cc910acb1b95555:0x5685b1ac92eda572!8m2!3d45.4916177!4d-73.647931!16s%2Fg%2F11c37_1cfk!19sChIJVVW5sawQyUwRcqXtkqyxhVY?authuser=0&hl=en&rclk=1","Impôt Métro Inc","4.7","(107)","Chartered accountant","·","6744 Decarie Blvd","Open","·","⋅ Closes 5 p.m.","(514) 996-6519","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He is quick and efficient and always helpful.""","",""
"https://www.google.com/maps/place/T2inc.ca+Montr%C3%A9al+%7C+Comptables+Fiscalistes+%7C+Imp%C3%B4ts+des+Soci%C3%A9t%C3%A9s/data=!4m7!3m6!1s0x4cc91bc920723ced:0xe2e6ceef5001dad!8m2!3d45.523234!4d-73.5721329!16s%2Fg%2F1q62g_0sw!19sChIJ7TxyIMkbyUwRrR0A9e5sLg4?authuser=0&hl=en&rclk=1","T2inc.ca Montréal | Comptables Fiscalistes | Impôts des Sociétés","4.9","(104)","Accountant","·","3956 Mentana St","Open","⋅ Closes 9 p.m.","·","+1 800-836-0585","https://t2inc.ca/?utm_source=gmb&utm_medium=organic&utm_campaign=montreal","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Reliable, well priced, and fast.""","",""
"https://www.google.com/maps/place/Peter+Ho,+CPA+-+Bookkeeping+Services/data=!4m7!3m6!1s0xab7a086f48d88ee7:0x9bd3652276edeb6c!8m2!3d45.483286!4d-73.7845792!16s%2Fg%2F11rrplf2t9!19sChIJ547YSG8IeqsRbOvtdiJl05s?authuser=0&hl=en&rclk=1","Peter Ho, CPA - Bookkeeping Services","","","Accountant","·","2020 Trans Canada Route Suite 107","Open","·","⋅ Closes 6 p.m.","(514) 586-0106","","","Directions","","","","Onsite services","",""
"https://www.google.com/maps/place/Quickbooks+Montreal+-+JPDO/data=!4m7!3m6!1s0x4cc91a76683a39d5:0x5b73dac6d23799cf!8m2!3d45.4686459!4d-73.5449908!16s%2Fg%2F1tf69nv8!19sChIJ1Tk6aHYayUwRz5k30sbac1s?authuser=0&hl=en&rclk=1","Quickbooks Montreal - JPDO","5.0","(5)","Accountant","·","2 Pl. du Commerce","Open","⋅ Closes 5 p.m.","·","(514) 416-1012","http://jpdo.ca/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Brooks+Di+Santo+Inc/data=!4m7!3m6!1s0x4cc91e8affc71877:0x599f2178baf6a892!8m2!3d45.592222!4d-73.5767794!16s%2Fg%2F1tgh2ln5!19sChIJdxjH_4oeyUwRkqj2unghn1k?authuser=0&hl=en&rclk=1","Brooks Di Santo Inc","4.0","(1)","Certified public accountant","·","6455 Rue Jean-Talon E","Open","·","⋅ Closes 5 p.m.","(514) 251-2252","","","Directions","","","","","",""
"https://www.google.com/maps/place/TMI+CPA+Inc.+-+Aclouding/data=!4m7!3m6!1s0x4cc91bd24ef28895:0x21475588aa5493c7!8m2!3d45.495437!4d-73.5747041!16s%2Fg%2F11fgm42pf7!19sChIJlYjyTtIbyUwRx5NUqohVRyE?authuser=0&hl=en&rclk=1","TMI CPA Inc. - Aclouding","","","Certified public accountant","·","1176 Bishop St","Open","⋅ Closes 5 p.m.","·","(514) 400-9322","http://www.tmicpa.ca/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Comptabilit%C3%A9+Padgett+Lakeshore+-+Accounting+Services/data=!4m7!3m6!1s0x4cc93bec2d73eda7:0xeb65a29dfa1bf185!8m2!3d45.456906!4d-73.8639759!16s%2Fg%2F11bwgqb9fq!19sChIJp-1zLew7yUwRhfEb-p2iZes?authuser=0&hl=en&rclk=1","Comptabilité Padgett Lakeshore - Accounting Services","4.5","(17)","Accounting firm","·","3608 Saint-Charles Blvd unit 23","Open","⋅ Closes 5 p.m.","·","(514) 968-6553","https://lakeshore.smallbizpros.ca/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I hate tax time and they make it stress free for me.""","",""
"https://www.google.com/maps/place/Levi-Yetnikoff/data=!4m7!3m6!1s0x4cc91a5b05beb203:0x82ff21b6c2e76451!8m2!3d45.5043919!4d-73.6638236!16s%2Fg%2F1tg7rmwv!19sChIJA7K-BVsayUwRUWTnwrYh_4I?authuser=0&hl=en&rclk=1","Levi-Yetnikoff","5.0","(3)","Certified public accountant","·","4480 Chem. de la Côte-de-Liesse #207","Open","·","⋅ Closes 5 p.m.","(514) 866-3355","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Leon is knowledgeable, competent, efficient, friendly""","",""
"https://www.google.com/maps/place/YASEF+ELI./data=!4m7!3m6!1s0x4cc91baab98379fd:0x891efa75d5814b4d!8m2!3d45.5051554!4d-73.5728235!16s%2Fg%2F11fq61ng5v!19sChIJ_XmDuaobyUwRTUuB1XX6Hok?authuser=0&hl=en&rclk=1","YASEF ELI.","5.0","(1)","Accountant","·","630 Sherbrooke St W Suite 900","Open","·","⋅ Closes 5 p.m.","(514) 840-3901","","","Directions","","","","","",""
"https://www.google.com/maps/place/AMSTUTZ+INC./data=!4m7!3m6!1s0x4cc93c6e8d48c01b:0x76c2f2964f4a5352!8m2!3d45.4621259!4d-73.825546!16s%2Fg%2F1ts1m7qd!19sChIJG8BIjW48yUwRUlNKT5bywnY?authuser=0&hl=en&rclk=1","AMSTUTZ INC.","3.7","(3)","Accountant","·","6600 Trans-Canada Hwy Suite 202","Open","⋅ Closes 5 p.m.","","","https://reseau411.ca/amstutz-inc/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best","",""
"https://www.google.com/maps/place/BCGO/data=!4m7!3m6!1s0x4cc918e1604df4f7:0x3d85c9daf634768f!8m2!3d45.5407905!4d-73.641487!16s%2Fg%2F1trrctfy!19sChIJ9_RNYOEYyUwRj3Y09trJhT0?authuser=0&hl=en&rclk=1","BCGO","4.3","(9)","Certified public accountant","·","·","Open","⋅ Closes 5 p.m.","50 Bd Crémazie O","(514) 388-3888","http://www.bcgo.ca/","","Website","","Directions","","","","·"
"https://www.google.com/maps/place/AHARON+%26+LANGEVIN+INC./data=!4m7!3m6!1s0x4cc923f20723b409:0xc9275f72918702af!8m2!3d45.5614301!4d-73.7920492!16s%2Fg%2F11gy79ld8d!19sChIJCbQjB_IjyUwRrwKHkXJfJ8k?authuser=0&hl=en&rclk=1","AHARON & LANGEVIN INC.","5.0","(13)","Accounting firm","·","·","Open","⋅ Closes 5 p.m.","2950 Rue Lucien-L'allier #200","(450) 682-2880","http://aharonlangevin.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The team is professional, reliable, and incredibly knowledgeable.""","","·"
"https://www.google.com/maps/place/H%C3%A9l%C3%A8ne+Giard+CPA/data=!4m7!3m6!1s0x4cc8d5e75db64a4f:0x5cb560676bdfa4a9!8m2!3d45.7031491!4d-73.925471!16s%2Fg%2F11cm6dth8g!19sChIJT0q2XefVyEwRqaTfa2dgtVw?authuser=0&hl=en&rclk=1","Hélène Giard CPA","4.4","(49)","Certified public accountant","·","·","Open","⋅ Closes 4:30 p.m.","13665 Bd du Curé-Labelle Local 101","(450) 508-6570","https://giardcpa.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They were super responsive, efficient, and both friendly and professional.""","","·"
"https://www.google.com/maps/place/ASC+CPA+INC./data=!4m7!3m6!1s0x4cc921599ce2a68d:0x1f97982262148c91!8m2!3d45.5856319!4d-73.7547748!16s%2Fg%2F11gbfpcmmh!19sChIJjabinFkhyUwRkYwUYiKYlx8?authuser=0&hl=en&rclk=1","ASC CPA INC.","5.0","(3)","Accounting firm","·","1980 Rue Michelin","Open","·","⋅ Closes 5 p.m.","(514) 804-7545","","","Directions","","","","","",""
"https://www.google.com/maps/place/Martin+%26+Cie/data=!4m7!3m6!1s0x4cc916eab9fb064f:0x2bb81f9386a46f6b!8m2!3d45.4350369!4d-73.6737534!16s%2Fg%2F1tfjkrfx!19sChIJTwb7ueoWyUwRa2-khpMfuCs?authuser=0&hl=en&rclk=1","Martin & Cie","4.3","(21)","Certified public accountant","·","1100 Rue Notre Dame #2C4","Open","⋅ Closes 6 p.m.","·","(514) 637-7887","http://www.martin-cie.com/","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Maintenant,+division+de+Desmarais+CPA+inc./data=!4m7!3m6!1s0x4cc921056cadd997:0xcc58fc1dfcad2ffe!8m2!3d45.5936971!4d-73.6629589!16s%2Fg%2F11hm_t62kw!19sChIJl9mtbAUhyUwR_i-t_B38WMw?authuser=0&hl=en&rclk=1","Maintenant, division de Desmarais CPA inc.","4.0","(4)","Certified public accountant","·","3380 Blvd. de la Concorde E","Open now","·","","(450) 936-4488","","","Directions","","","","Onsite services not available","",""
"https://www.google.com/maps/place/DFC+CPA+Inc/data=!4m7!3m6!1s0x4cc919c5bb510c03:0x758e9c77d672b46d!8m2!3d45.5503616!4d-73.628532!16s%2Fg%2F11nylrght9!19sChIJAwxRu8UZyUwRbbRy1necjnU?authuser=0&hl=en&rclk=1","DFC CPA Inc","5.0","(1)","Certified public accountant","·","1100 Boul Crémazie E Suite 402","Open","·","⋅ Closes 4:30 p.m.","(514) 733-7755","","","Directions","","","","Onsite services","",""
"https://www.google.com/maps/place/Burt+Brassard+CPA+inc/data=!4m7!3m6!1s0x4cb897c7958a43ab:0xaa403f1f39453a38!8m2!3d46.8793653!4d-71.2524512!16s%2Fg%2F11b7yqrr4f!19sChIJq0OKlceXuEwRODpFOR8_QKo?authuser=0&hl=en&rclk=1","Burt Brassard CPA inc","4.4","(61)","Certified public accountant","·","837 Av. des Grenats","Open","⋅ Closes 5 p.m.","·","(418) 522-2298","http://burtbrassardcpa.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Outstanding client service and top-notch accounting expertise!""","",""
"https://www.google.com/maps/place/Imp%C3%B4ts+Pierre-Andr%C3%A9+Gagnon,+CPA/data=!4m7!3m6!1s0x4cb891df27f106f5:0x412da9108160ee85!8m2!3d46.7741497!4d-71.3320643!16s%2Fg%2F11y3q2_5x4!19sChIJ9QbxJ9-RuEwRhe5ggRCpLUE?authuser=0&hl=en&rclk=1","Impôts Pierre-André Gagnon, CPA","5.0","(139)","Certified public accountant","·","3342 Rue Clérin","Open","⋅ Closes 8 p.m.","·","(581) 748-9848","https://www.pagcpa.ca/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Timely and helpful""","",""
"https://www.google.com/maps/place/Aubier+St-Laurent+Inc./data=!4m7!3m6!1s0x4cb896d8dfafe6e9:0x9f29f679349a65b4!8m2!3d46.7835212!4d-71.2893665!16s%2Fg%2F1tp26wvz!19sChIJ6eav39iWuEwRtGWaNHn2KZ8?authuser=0&hl=en&rclk=1","Aubier St-Laurent Inc.","4.7","(13)","Accountant","·","·","Open","⋅ Closes 4 p.m.","2511 Ch Ste-Foy Suite 210","(418) 652-9064","http://www.aubiercpa.ca/","","Website","","Directions","","","","·"
"https://www.google.com/maps/place/Benjamin+Richard+CPA/data=!4m7!3m6!1s0x4cb897af853bfae7:0x2c8b4ea43e0f0618!8m2!3d46.8427462!4d-71.2798187!16s%2Fg%2F11f6d7rll7!19sChIJ5_o7ha-XuEwRGAYPPqROiyw?authuser=0&hl=en&rclk=1","Benjamin Richard CPA","5.0","(21)","Certified public accountant","·","725 Bd Lebourgneuf Suite 310","Open","⋅ Closes 4:30 p.m.","·","(418) 609-4196","https://benjaminrichardcpa.ca/","","Website","","Directions","","","",""
